Hour,T_out_C,T_in_C,CO2_ppm
6999,9.9625,17.498085946115996,882.6858423423596
7000,9.375,17.79528218448136,897.4194364526023
7001,7.562499999999999,17.993950501661267,904.6830515456638
7002,6.8875,16.58905335651597,787.6299117896028
7003,6.125,16.496945317463577,584.8943031378031
7004,5.6625,16.57705436999796,481.5217757083669
7005,5.575,16.635903484850587,436.3005422973085
7006,5.1875,16.655429390934305,416.05776958425344
7007,4.9375,16.644640819720525,407.1177400474711
7008,5.5875,16.621131455977025,403.1675317356959
7009,5.375,16.562425256797056,401.4004470675743
7010,5.3125,16.488914299485632,400.6184193934363
7011,5.8125,16.417204763641564,400.274964455189
7012,6.0,16.327409591829895,400.1212358208051
7013,5.625,16.23288287050746,400.05337621479833
7014,5.775,16.134603787786318,400.02371413855377
7015,6.0,16.0401723731102,400.0104286711856
7016,5.625,15.950242230832634,400.00459012023305
7017,5.775,17.600190479112836,518.987218135271
7018,6.0,17.847523986862964,721.7626629609953
7019,6.375,17.86105521755117,825.7999902713524
7020,6.85,16.488977293099374,764.8083768372269
7021,7.625,17.59529518645774,761.4725907752166
7022,8.0,17.757928092458663,838.4934638539252
7023,8.625,17.77084521472194,875.4325742209774
7024,9.0,17.78560099527497,890.7373708626566
7025,8.875,17.80726691199905,897.681448396728
7026,8.925,16.141755545976178,782.9557200435163
7027,9.0,15.821353238755492,581.9743916976114
7028,9.25,15.778921753176974,479.8089929592062
7029,9.775,15.767449209834703,435.4307236033284
7030,10.0,15.76773911118428,415.62747731094737
7031,10.25,15.783386162566652,406.9096289767693
7032,10.775,15.81288284023536,403.0665185585859
7033,11.0,15.847778458775707,401.3539897309132
7034,10.875,15.885883782689476,400.5999641675559
7035,10.925,15.929962263121157,400.2666835830859
7036,11.0,15.972167425074227,400.1179622936502
7037,11.0,16.019051932248477,400.05161404825793
7038,11.0,16.069711746312073,400.0229006836073
7039,11.0,16.122328303189672,400.0101642076019
7040,11.249999999999998,16.185404385312854,400.0045106401891
7041,11.15,17.866470816043464,520.6599855347566
7042,10.375,17.999999933389624,723.2726971375879
7043,9.9375,17.999999999999673,825.0186139662533
7044,9.3375,17.172197358725974,732.7626997248057
7045,9.625,17.96799215461074,750.4160280083727
7046,10.625,17.999999999681616,842.533449277571
7047,11.0,18.0,878.1712918736682
7048,11.0,18.0,894.2222414339059
7049,10.750000000000002,18.0,901.4541158071556
7050,10.85,17.395143779431734,749.1851724954872
7051,9.625,17.3160856783173,551.3982940438775
7052,9.8,17.30397967595662,466.8189043154605
7053,9.525,17.30075251089611,429.5135153595797
7054,8.375,17.26342013607959,413.02624363079485
7055,7.875000000000001,17.227567176032373,405.7460902917778
7056,7.3,17.18567545957427,402.5427957923297
7057,7.0,17.133590819603526,401.1239722137271
7058,6.9375,17.070777989916046,400.4972138262737
7059,6.3375,16.979959925015702,400.2204744746732
7060,5.375,16.86747289236083,400.0974590453419
7061,5.749999999999999,16.77659516730918,400.0431393409037
7062,5.45,16.68516119489778,400.0191565025995
7063,5.0,16.602577557070894,400.00849205184426
7064,5.625,16.548660605686695,400.00376713540777
7065,6.0,17.916208567733662,520.6413570476443
7066,6.625,17.999999990592357,724.726958608954
7067,7.749999999999999,17.999999999999954,828.5965720189794
7068,9.95,17.206214802345087,736.0593091727758
7069,11.625,17.97220076736119,753.1848052658538
7070,11.937499999999998,17.99999999972879,845.3753572745654
7071,12.5875,18.0,881.0896700608148
7072,11.75,18.0,895.4994154750507
7073,9.75,18.0,902.3817379115188
7074,9.0,17.695190797460075,746.6433448400143
7075,8.3125,17.7378754225888,549.7894123143619
7076,8.2125,17.80787317757791,466.0836940639045
7077,8.775,17.87465078717731,429.20327700694327
7078,8.375,17.90081592862667,412.870468683842
7079,7.499999999999999,17.8908999378106,405.6712422192412
7080,7.075,17.870593551872048,402.50513674736754
7081,7.0,17.83948786580155,401.1063559247238
7082,6.9375,17.7921238595322,400.4887235778699
7083,7.5875,17.74542306714676,400.2159704028475
7084,8.0,17.689803814690052,400.0952318028784
7085,7.4375,17.610858066578093,400.04193353361256
7086,7.6625,17.544130397449933,400.0185026147876
7087,8.0,17.4749229797013,400.00816447682257
7088,8.125,17.390029831984574,400.0036001376073
7089,8.012500000000001,17.996848348933543,555.3211032455571
7090,9.8375,17.99999999996718,754.7555466889415
7091,11.1875,18.0,838.8695271215054
7092,12.3625,17.739708076686753,748.733507303214
7093,13.625,17.996172125147716,734.631184925894
7094,14.062500000000002,17.999999979563114,830.9726748775761
7095,14.6625,17.99999999999989,871.0858222338924
7096,15.625,18.0,889.8417372450822
7097,15.5,18.0,897.6805344316731
7098,15.075,17.642771940422957,742.600754066234
7099,15.0,17.645170883559295,547.5011404138534
7100,14.5625,17.70049089902376,464.8293120426288
7101,14.7375,17.78412994977139,428.4554980160474
7102,15.0,17.880687781035512,412.4921333256656
7103,14.437500000000002,17.960306761486393,405.48366145653455
7104,14.0375,17.999816259135283,402.40770709806304
7105,14.0,17.999999998934065,401.05933567123714
7106,13.375,17.999999999999993,400.4660630103741
7107,13.0,18.0,400.204783996087
7108,13.0,18.0,400.09013666174695
7109,12.5,18.0,400.03972893415806
7110,12.075,18.0,400.0175136245393
7111,12.0,18.0,400.0077193573311
7112,12.0,18.0,400.0034034743965
7113,12.625,18.0,400.00150203875336
7114,13.625,18.0,400.00066228834856
7115,13.25,18.0,400.0002916654569
7116,12.925,18.0,400.0001283263746
7117,13.0,18.0,400.00005631682734
7118,11.875,18.0,400.0000246730469
7119,11.075,18.0,400.0000108397468
7120,11.0,18.0,400.0000047469971
7121,11.0,18.0,400.000002085237
7122,11.0,18.0,400.0000009199335
7123,10.375,18.0,400.0000004039912
7124,9.8125,18.0,400.0000001771065
7125,9.8875,18.000000000000004,400.0000000780484
7126,9.375,18.0,400.00000003429
7127,8.375,18.0,400.0000000150609
7128,8.0,18.0,400.00000000667
7129,8.0,18.0,400.0000000029447
7130,7.75,18.0,400.0000000012981
7131,7.225,17.94786132181978,400.0000000005752
7132,6.375,17.81183104613776,400.00000000025335
7133,6.0,17.686522743354264,400.000000000112
7134,6.0,17.571369492411037,400.00000000005
7135,6.0,17.47363309283107,400.00000000002217
7136,6.0,17.386158453721706,400.00000000001
7137,7.25,17.309057589242496,400.0000000000047
7138,8.625,17.24840782206283,400.0000000000021
7139,9.125,17.205744493707424,400.00000000000114
7140,9.7,17.206234692798716,400.00000000000045
7141,10.0,17.254143585081348,400.0000000000001
7142,10.1875,17.354039774729685,400.00000000000017
7143,10.7375,17.5060516607177,400.00000000000034
7144,10.375,17.675967459571574,400.00000000000034
7145,9.375,17.84757523667715,400.00000000000045
7146,9.0,17.98822842428722,400.00000000000034
7147,7.6875,17.999999932493054,400.0000000000003
7148,7.2125,17.999999999999606,400.0000000000003
7149,7.775,18.0,400.00000000000034
7150,7.375,18.0,400.00000000000034
7151,6.625,18.0,400.0000000000003
7152,6.15,18.0,400.0000000000001
7153,6.0,18.0,400.0000000000001
7154,5.625,18.0,400.0
7155,5.15,17.960782019079474,399.9999999999999
7156,5.0,17.860105950270103,399.9999999999999
7157,4.625,17.74496290881769,399.99999999999983
7158,4.775,17.630831483502593,399.99999999999983
7159,5.0,17.533575491203077,399.99999999999983
7160,4.4375,17.41661522170322,399.9999999999999
7161,5.9125,17.997253535822473,555.1994262953214
7162,8.25,17.999999999971845,753.8468085752354
7163,9.75,18.0,838.0683361463174
7164,10.7,17.80500428406554,748.9423486279585
7165,11.625,17.997316215300657,734.5935475498901
7166,12.125,17.999999985467028,832.3347658299725
7167,12.7,17.99999999999992,874.287891731213
7168,12.375,18.0,891.327927047299
7169,10.875,18.000000000000004,899.7205340293782
7170,10.075,18.0,746.0509602168188
7171,8.625,18.0,549.5624540374914
7172,7.925,18.0,465.8693033903519
7173,8.0,18.0,429.0828316892462
7174,7.0,18.0,412.78200064917104
7175,6.5875,18.0,405.6125164396123
7176,6.012499999999999,18.0,402.48264521412017
7177,6.475,18.0,401.09259823992886
7178,6.625,18.0,400.4809084606752
7179,6.3375,18.0,400.2124033891432
7180,6.1125,18.0,400.0934829065423
7181,6.6875,17.99793929304122,400.04115518228485
7182,7.0375,17.92329930142852,400.0181740810826
7183,7.0,17.811966856885192,400.00800879632425
7184,7.0,17.70518132850539,400.0035360306369
7185,7.0,17.998559099094752,555.1983379031545
7186,8.25,17.999999999459753,754.6867960117644
7187,8.1875,17.999999999999996,840.0605749540911
7188,8.5125,17.992311179531338,750.5039791744856
7189,9.0,17.99985546365431,735.9978270477964
7190,8.5625,17.999999999190628,833.9398233650775
7191,8.1125,17.999999999999996,874.9839577076551
7192,8.0,18.0,893.121662441569
7193,7.499999999999999,18.0,901.362012931982
7194,7.7,18.0,745.5782919103182
7195,8.0,18.0,549.3644889233925
7196,7.562500000000001,17.997926117867703,465.9051160476244
7197,7.7375,17.97616949679595,429.0408858742052
7198,8.0,17.939200929405615,412.789565267159
7199,7.625,17.882689825297632,405.6312829070718
7200,7.775,17.830356877156785,402.4778156796025
7201,8.0,17.76975535282827,401.0913578304915
7202,8.375,17.694957408686655,400.48033592153183
7203,8.85,17.61581483174087,400.21181267130896
7204,9.0,17.52376540228511,400.09342515812006
7205,8.625,17.430045448072327,400.0411570914778
7206,8.15,17.34548635899209,400.0181562100301
7207,8.0,17.276768671055365,400.008012442364
7208,7.6875,17.221369311459792,400.003531419185
7209,7.1875,17.984208335559916,555.174697087318
7210,8.25,17.99999999983613,754.4303239375674
7211,9.3125,18.0,839.1189755266739
7212,10.4375,17.779887804723092,747.8895538702985
7213,11.0,17.99695391014513,732.5840204042995
7214,11.0,17.999999983442894,831.1490449734441
7215,9.75,17.999999999999904,872.2398113643461
7216,9.0,18.0,888.8765102197187
7217,8.375,18.0,895.3209282445105
7218,8.0,17.75807609195178,739.4744830795579
7219,7.375,17.70618816161049,543.8622330777698
7220,7.0625,17.69613156183685,462.0765456201644
7221,6.4125,17.651143220941023,426.9222983291854
7222,6.0625,17.57456740388892,411.5475043236361
7223,6.1,17.499319078807495,404.9953775325209
7224,6.0375,17.379940266229962,402.17819504110366
7225,6.0,17.239549970637842,400.9458923017818
7226,5.375,17.08067721492022,400.4110137403303
7227,5.0,16.915327334669975,400.1792699262099
7228,5.0,16.762766686207762,400.0779692145092
7229,5.125,16.631319066698254,400.033995577582
7230,4.45,16.48524386206654,400.01494259951806
7231,4.0,16.330569610641763,400.0065433176286
7232,4.4375,16.20676076242578,400.0028602052138
7233,4.8875,17.805584752129914,520.2271705453874
7234,5.0,17.954282822463167,721.637017866384
7235,5.375,17.894048620102375,822.3857531246931
7236,5.225,16.454844594327486,759.4174875431773
7237,5.0,17.52271574765149,755.5786031705877
7238,5.0,17.6938437355186,832.2510007617884
7239,5.0,17.726855505791523,869.3399887277799
7240,5.0,17.76151747220248,885.0500147284272
7241,4.875,17.801286286583725,892.9205735068127
7242,4.925,16.124228656788357,778.7103527364807
7243,5.0,15.77143735907541,579.1234798420344
7244,4.875,15.682567314586398,478.0584395116968
7245,4.925,15.603951257623535,434.5250265257596
7246,5.0,15.5260654331278,415.1627756738192
7247,4.875,15.459112347366718,406.6686927645202
7248,4.925,15.390094466817311,402.9567525828856
7249,5.0,15.3054321174207,401.30476774643415
7250,4.9375,15.213295806525458,400.574935247222
7251,4.9625,15.1146140411413,400.25530251839024
7252,5.0,15.007967211641605,400.1129014487295
7253,5.0,14.908472031055355,400.04997398279977
7254,5.0,14.816519154358415,400.0222392672275
7255,5.0,14.734586836301007,400.0098455516803
7256,5.0,14.669560048391451,400.0043597726053
7257,4.375,16.353302414049757,519.1403644311588
7258,4.0,16.62411065862559,721.224979256848
7259,3.6875,16.676215670850013,822.2759923147298
7260,3.8125,15.360440678710049,760.8921365645997
7261,3.375,16.540474081323776,758.4415407438073
7262,3.2500000000000004,16.783297693589695,837.4720558429449
7263,3.15,16.863170565227758,877.7006396276793
7264,2.375,16.923514306751855,890.9877252031556
7265,2.0,16.989106471240795,897.5294426770779
7266,1.9375,15.335924370491984,782.1940482485966
7267,1.025,14.992627657433989,582.2498572424571
7268,0.5,14.889109805601471,480.50433882836376
7269,0.4375,14.79181434406691,436.0887424406765
7270,-0.1,14.672035131350738,416.2064244375474
7271,-0.5874999999999999,14.535952322671411,407.29081921346017
7272,-0.95,14.389105885067826,403.2848684667154
7273,-1.4125,14.226845886305236,401.4817090734784
7274,-1.85,14.05138089971261,400.66903434124345
7275,-2.25,13.864170619094368,400.302351462971
7276,-2.7125,13.665006382005744,400.1367188170315
7277,-3.1499999999999995,13.457456219277296,400.0618548783508
7278,-3.1125,13.25048287503058,400.0279991610123
7279,-2.875,13.045137924655288,400.0126788509455
7280,-2.6125,12.850387804520956,400.0057421521576
7281,-1.5625,12.66679694171764,400.00259468462986
7282,-0.1249999999999999,12.499628322581948,400.0011631020199
7283,0.7125,12.340793475320933,400.0005229099088
7284,1.5875,12.218704602394473,400.0002363309845
7285,1.6875,12.133116253993718,400.00010574784176
7286,1.5625,12.086609129922314,400.00004733435856
7287,1.225,12.067106866244051,400.0000213423476
7288,0.5625,12.057193582392005,400.0000095471932
7289,0.3,12.068638964344686,400.0000042763571
7290,0.175,12.078895264708676,400.00000193411466
7291,0.0375,12.07199266027884,400.0000008705412
7292,0.0,12.051142114874873,400.0000003919495
7293,2.1875,12.050124276680776,400.0000001769063
7294,5.5625,12.066383511503345,400.000000079697
7295,8.862499999999999,12.0729062784943,400.0000000358498
7296,12.1625,12.077394442103127,400.0000000160949
7297,13.337500000000002,12.05046220954573,400.000000007202
7298,13.3,12.006279809998222,400.0000000032183
7299,13.425,11.988759259295614,400.0000000014369
7300,13.562500000000002,11.999618481530552,400.0000000006411
7301,13.725,12.037258279498053,400.0000000002858
7302,13.7375,12.095924357809006,400.0000000001273
7303,13.7625,12.175371835421249,400.00000000005673
7304,13.8625,12.281457134664846,400.0000000000253
7305,14.025,12.406342852369573,400.0000000000113
7306,14.2875,12.54233353800571,400.0000000000052
7307,14.525,12.698453495207492,400.0000000000025
7308,14.2875,12.878003286875906,400.00000000000114
7309,13.725,13.079058636744625,400.0000000000007
7310,13.124999999999998,13.298908755513311,400.00000000000034
7311,12.5875,13.526027356941798,400.00000000000034
7312,12.0875,13.750769626679451,400.0000000000003
7313,11.525000000000002,13.96536066611806,400.00000000000017
7314,11.2375,14.168564951201908,400.00000000000017
7315,11.1375,14.356008209743932,400.0000000000001
7316,11.0375,14.521886357938117,400.00000000000017
7317,10.624999999999998,14.661581520590918,400.00000000000017
7318,10.0875,14.77747895664982,400.0000000000003
7319,9.525000000000002,14.869698532134125,400.00000000000034
7320,9.2375,14.950240409164772,400.00000000000034
7321,9.075,15.01931223857777,400.00000000000034
7322,8.9375,15.067819168258294,400.00000000000017
7323,8.525000000000002,15.098564770600303,400.00000000000017
7324,7.987500000000001,15.1188229728138,400.0000000000002
7325,7.425,15.134535866688228,400.00000000000017
7326,6.8875,15.146511666802798,400.00000000000017
7327,6.3875,15.15840719645413,400.0000000000002
7328,5.8875,15.18372566869687,400.00000000000034
7329,5.7625,16.948976133906676,519.33711935771
7330,8.3,17.344138732452308,723.7649118794487
7331,11.05,17.516411393569797,828.2311194408367
7332,12.3,16.319323561861175,766.3539111391239
7333,13.1625,17.625920875168806,763.194970982591
7334,14.0,17.982988886682534,839.9498893052443
7335,13.6125,17.99999991977425,877.5063192720921
7336,12.575,17.999999999999613,894.3097144623484
7337,11.5125,18.0,901.9762628403572
7338,10.849999999999998,17.166223173523175,739.2823183006318
7339,10.3875,17.213273413689564,542.7407930061687
7340,9.95,17.30367206811212,463.2600704748281
7341,9.1125,17.372853548972216,427.90014388204975
7342,7.95,17.41097759878867,412.3211608467019
7343,6.8125,17.42485068702796,405.445598024238
7344,5.15,17.403688190712316,402.4076620252232
7345,4.9625,17.378463684620442,401.0645468089393
7346,4.925,17.339527354072388,400.4708444029342
7347,4.6375,17.268708678366846,400.2083038661039
7348,3.975,17.172850708160365,400.0921831016203
7349,3.5375,17.060743155850513,400.04080158374177
7350,3.4375000000000004,16.942760253660804,400.01806403835394
7351,3.9,16.82998958863273,400.0080009368445
7352,4.1375,16.739764240769027,400.0035454096035
7353,4.0375,17.93733274556459,555.7391869565915
7354,7.125,17.999999999902563,755.5575518246392
7355,10.5625,18.0,840.9642756576579
7356,11.749999999999998,17.19388446933107,741.4061912258938
7357,12.2125,17.96844571126502,755.3669387412228
7358,12.650000000000002,17.999999999691813,844.6358578893273
7359,12.05,17.999999999999996,878.4381235483745
7360,10.9125,18.0,893.6836802538587
7361,9.75,18.0,900.5247362228425
7362,8.862499999999999,17.82393092672975,744.3436869732993
7363,8.1,17.910099398339128,548.4158398249687
7364,7.362499999999999,17.983928537468756,465.28054194192623
7365,7.4125,17.999996189800495,428.67334340289983
7366,7.974999999999999,17.999999999976552,412.59645182207936
7367,8.5125,18.0,405.534037070138
7368,8.95,18.0,402.4307057007729
7369,9.2875,17.974927529552986,401.0663916457922
7370,9.650000000000002,17.921590925738904,400.4670883692272
7371,9.9875,17.872666509281913,400.2042767562587
7372,10.35,17.832938249538223,400.0893930544085
7373,10.6875,17.80188003489588,400.0391602766065
7374,10.925,17.777376852122757,400.01716215456986
7375,11.062500000000002,17.759476148335192,400.0075158037872
7376,11.225,17.750670958256357,400.00328740538913
7377,11.4875,17.99675436892199,559.0988812388272
7378,11.725,17.999999981047416,755.7909311223085
7379,11.9875,17.999999999999886,838.9708610283831
7380,12.2875,18.0,748.0296812335258
7381,12.5875,18.0,733.6966762922963
7382,12.8875,18.0,830.9469452414944
7383,13.1875,18.0,870.3648098021015
7384,13.4875,18.0,886.9194642836945
7385,13.7875,18.0,893.3417794591775
7386,14.0875,18.0,736.8587325598617
7387,14.325,18.0,542.8215280696357
7388,14.5875,18.0,461.8351244042433
7389,14.825,18.0,426.7070876275052
7390,14.9625,18.0,411.5023145711039
7391,15.125,18.0,404.9363784127462
7392,14.7,18.0,402.1124683583247
7393,13.8375,18.0,400.9056290059533
7394,12.937500000000002,18.0,400.3892427188712
7395,12.1,18.0,400.1676843279588
7396,11.2375,18.0,400.0723929517838
7397,10.4,18.0,400.0313141871852
7398,9.975,18.0,400.0135685603406
7399,9.7125,18.0,400.0058883581469
7400,9.475,18.0,400.0025591422593
7401,10.0875,18.0,558.8980275896594
7402,11.125,18.0,754.7424658178732
7403,12.187500000000002,18.0,837.0725285902448
7404,12.9125,18.0,745.8779763304399
7405,13.4125,18.000000000000004,731.8017675382142
7406,13.9125,18.00407225959022,828.9853187090096
7407,13.537499999999998,18.11957272378619,868.5504506463988
7408,12.7,18.30229648024429,885.9247519854447
7409,11.8375,18.48778471368737,893.4777764285208
7410,11.124999999999998,18.00253637057064,741.5474653902183
7411,10.525000000000002,18.000000001570925,545.9356459212064
7412,9.925,18.000000000000014,463.473423861832
7413,10.1375,18.0,427.561593758737
7414,10.775,18.0,411.96935377638806
7415,11.4375,18.0,405.1985246127821
7416,11.575,18.0,402.25770299524805
7417,11.375,18.0,400.9800588861421
7418,11.175,18.0,400.4251060865183
7419,11.0375,18.0,400.1842544777196
7420,10.875,18.0,400.0797915666519
7421,10.675,18.0,400.0345116044057
7422,10.349999999999998,18.0,400.0149191139514
7423,10.0125,18.0,400.0064604990099
7424,9.65,18.0,400.0028038369784
7425,10.3125,18.000942272354347,558.8215640562303
7426,11.675,18.009098881307334,754.2337974806442
7427,13.0125,18.020046391313336,835.8282058209115
7428,13.562500000000002,18.00043341695489,744.2480505870685
7429,13.6,18.08325007774008,730.7332430254928
7430,13.662499999999998,18.220844956391414,828.7171720284066
7431,13.2625,18.36663451969134,869.001259294631
7432,12.624999999999998,18.5132862005044,886.5528321051662
7433,11.9625,18.65368127169136,894.1248292840804
7434,11.575,18.007479802434155,742.4029495667803
7435,11.437499999999998,18.00000000014243,546.8845913641367
7436,11.275,18.0,464.26976681311646
7437,11.075,18.0,428.1351804927655
7438,10.937499999999998,18.0,412.3358815589262
7439,10.775,18.0,405.4159220466008
7440,10.5125,18.0,402.3808665549024
7441,10.15,18.000000000000004,401.0475284970419
7442,9.8125,18.0,400.4612137402168
7443,9.6375,18.0,400.2031773414007
7444,9.5375,18.0,400.0894983104869
7445,9.4375,18.0,400.03940522152266
7446,9.15,18.0,400.0173487837237
7447,8.8125,18.0,400.00764874221056
7448,8.45,18.0,400.00337782023166
7449,7.6125,18.0,400.0014936250233
7450,9.7,18.0,400.0006612356771
7451,12.075,18.0,400.00029324588775
7452,13.1625,18.0,400.000130157067
7453,14.125,18.0,400.0000577299675
7454,15.062499999999998,18.0,400.0000255736992
7455,14.775,18.0,400.0000113186949
7456,13.775,18.0,400.0000050185655
7457,12.775,18.0,400.0000022282604
7458,12.0875,18.0,400.0000009896812
7459,11.525000000000002,18.0,400.0000004394966
7460,10.9875,18.0,400.00000019513294
7461,10.8,18.0,400.000000086622
7462,9.3625,18.0,400.000000038442
7463,8.5,18.0,400.0000000170501
7464,7.4375,18.0,400.0000000075604
7465,6.674999999999999,18.0,400.0000000033524
7466,6.5375,18.0,400.0000000014869
7467,6.25,18.0,400.0000000006595
7468,5.0375,18.0,400.0000000002924
7469,4.65,18.0,400.0000000001299
7470,4.8625,18.0,400.000000000058
7471,6.15,18.0,400.0000000000258
7472,6.9,18.0,400.0000000000114
7473,7.025,18.0,400.00000000000495
7474,7.2875,18.0,400.0000000000024
7475,7.525,18.0,400.000000000001
7476,7.725,18.0,400.00000000000034
7477,7.862500000000001,18.0,400.00000000000034
7478,8.025,17.998806085115703,400.0000000000003
7479,8.162499999999998,17.92579841632153,400.0000000000003
7480,8.325000000000001,17.803588700045143,400.00000000000017
7481,8.4625,17.689391864417047,400.00000000000017
7482,8.375,17.57536459413395,400.0000000000003
7483,8.2375,17.469496445601337,400.0000000000003
7484,8.075,17.376446722909353,400.0000000000003
7485,7.875000000000001,17.295836003716786,400.00000000000034
7486,7.6125,17.225846046775906,400.0000000000003
7487,7.375000000000001,17.161793641062403,400.00000000000034
7488,7.174999999999999,17.107929730752545,400.00000000000034
7489,6.9125,17.055035577850454,400.00000000000034
7490,6.674999999999999,16.99103535258761,400.0000000000003
7491,6.4125,16.92109079890778,400.0000000000003
7492,6.174999999999999,16.851922167635593,400.0000000000002
7493,5.9125,16.786364566596923,400.0000000000001
7494,5.925,16.72905636142516,400.0000000000002
7495,6.0625,16.67853958340538,400.00000000000017
7496,6.225,16.632331421600924,400.0000000000002
7497,6.6125,17.928772126720705,555.7541920289672
7498,7.1125,17.999999999869935,755.6997201144691
7499,7.6125,18.0,841.3244501877382
7500,7.987499999999999,17.236433200383882,741.9999925777329
7501,8.35,17.971250262459662,756.1776784294208
7502,8.6875,17.999999999722117,845.9705456229736
7503,8.6125,17.999999999999996,880.3879417400755
7504,8.25,18.0,896.2404238891088
7505,7.9125,18.0,903.6526561159684
7506,7.4875,17.236988732125752,740.9579051271835
7507,6.9875,17.157934582310347,544.1014754568216
7508,6.4875,17.127316359953973,464.2339007426466
7509,5.9875,17.096110572905115,428.5342791109475
7510,4.4875,17.040268493407943,412.6849756776478
7511,3.575,16.981180757862045,405.6397439706044
7512,2.375,16.91207010207801,402.5082696720853
7513,1.6375000000000002,16.83092410204567,401.1162434929449
7514,1.5375,16.748052368823647,400.4971648992946
7515,1.6250000000000002,16.651098184663606,400.2215851907432
7516,1.3249999999999995,16.532015655532202,400.0988072969471
7517,1.1,16.396334079039647,400.044070675694
7518,1.1,16.25333080419165,400.0196632698125
7519,1.475,16.11176049267623,400.0087789353165
7520,1.7625,15.98915547920963,400.003922177298
7521,1.6750000000000005,17.577522957179294,519.298905444798
7522,4.7875000000000005,17.80562628515577,723.9764771639014
7523,8.2625,17.8347476420817,827.6418652325383
7524,9.6375,16.501917142809766,764.9865653623426
7525,10.4,17.6800856491729,761.4404887235496
7526,11.1375,17.96671746552405,837.9826464560618
7527,10.9625,17.999998879069583,875.4948852228174
7528,10.325,17.999999999994703,892.4451330269547
7529,9.6625,18.0,900.5183532699034
7530,9.15,16.92397827998892,783.4846661585643
7531,8.6875,16.81650104175764,582.1743244453489
7532,8.25,16.84678969051059,479.9385910361258
7533,7.9125,16.861905847150627,435.34315751623166
7534,7.674999999999999,16.85712706422404,415.6158219395728
7535,7.4125,16.832713899006873,406.9007237974378
7536,7.3,16.794475932084946,403.0496700469011
7537,7.3,16.74613236769375,401.347812830532
7538,7.3,16.687141282312332,400.5957130844705
7539,7.362500000000001,16.621310732537072,400.26325851634
7540,7.4625,16.552633211943668,400.1162067851948
7541,7.5625,16.483459440629172,400.0512117394166
7542,7.6625,16.416261172575403,400.0225405052564
7543,7.7,16.351277536774234,400.00991902633496
7544,7.7625,16.29130722738871,400.00436464836514
7545,7.8,17.87325459509426,520.398563638196
7546,7.862500000000001,17.999999943291108,723.5636241670618
7547,7.9,17.999999999999726,826.2399160294211
7548,7.9,16.973684375408364,763.8893481514842
7549,7.8375,17.933964739666273,779.8956187993398
7550,7.8,17.999999999854865,854.4878232839977
7551,7.8,18.0,882.1217924067507
7552,7.7375,18.0,894.0381994154493
7553,7.7,18.0,898.8631177280499
7554,7.825000000000001,16.701347587357183,780.5754718136617
7555,7.9625,16.417661262176125,579.4376685052093
7556,8.125,16.32713103155514,478.0821519967717
7557,8.2625,16.26221210762494,434.24292465112666
7558,8.425,16.21443749486226,415.006293547838
7559,8.5625,16.18042225475447,406.5758813050734
7560,8.6,16.155972583478025,402.8805230557313
7561,8.6,16.139873117270447,401.26106318259735
7562,8.6,16.131423242878256,400.5516556463899
7563,8.5375,16.128356130659814,400.2411071603304
7564,8.5,16.128286557329428,400.105268187874
7565,8.5,16.1335222219792,400.04590284499375
7566,8.25,16.135432221967857,400.0199958464117
7567,7.9125,16.12879781480145,400.0087101596404
7568,7.550000000000001,16.113449119007942,400.00379487792907
7569,7.4,17.828676485369964,520.2102678001435
7570,7.3375,17.99999879412548,721.4628265924505
7571,7.3,17.999999999994,821.8695272982216
7572,7.2375,16.84289420687532,758.6481874377661
7573,7.137499999999999,17.90976860955557,755.4242563055249
7574,7.0375,17.999999972675212,831.6382452970657
7575,6.9375,17.999999999999865,868.0731169495803
7576,6.8375,17.999999999999996,883.056788193869
7577,6.7375,18.0,888.8701655693294
7578,6.7625,16.600366052535172,771.1102151155374
7579,6.925,16.34402441389846,572.7758312753837
7580,7.0625,16.282410896419883,474.1991765091869
7581,7.1,16.232908142765794,432.1816456680349
7582,7.0375,16.186611725892426,413.9870092953748
7583,7.0,16.14219360656539,406.0988002561735
7584,6.875000000000001,16.096512738900714,402.6656437850153
7585,6.674999999999999,16.048139847192402,401.16641446883807
7586,6.4125,15.996882537616184,400.5108524938896
7587,6.174999999999999,15.94290443160718,400.2239356063829
7588,5.975,15.887802026640356,400.09824992207245
7589,5.775,15.832085579040918,400.04314356355553
7590,5.512500000000001,15.77460899557294,400.0189611268812
7591,5.275,15.716654460990664,400.0083401143861
7592,5.012500000000001,15.660442211477475,400.00367144937024
7593,5.525,17.368744495499026,519.0658876318946
7594,6.4625,17.681210441401973,722.0845309124669
7595,7.425,17.755361760852445,825.0222980255325
7596,7.8,16.457137768530195,762.7426149697719
7597,7.862500000000001,17.64135437463804,759.8328455127827
7598,7.9,17.911569045936492,836.9102693675547
7599,7.7125,17.998212167443228,874.5432967781292
7600,7.475,17.999999991522124,891.0698786769806
7601,7.2125,17.99999999999996,898.6539920694457
7602,6.7875,16.672249335007162,781.4398550256676
7603,6.35,16.465425281342345,580.4796138883233
7604,5.8875,16.429717360131715,478.776048818863
7605,5.637499999999999,16.3889088463035,434.63801218617584
7606,4.5375,16.318276075812367,415.2409039596473
7607,3.9,16.23281973786959,406.7179425891379
7608,3.3375,16.138265822725106,402.966349352053
7609,2.9375000000000004,16.028295246950403,401.3127430410177
7610,2.8374999999999995,15.91144731832722,400.5820592601952
