Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Wind Speed [m/s](Hourly),MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Infiltration Standard Density Volume Flow Rate [m3/s](Hourly),MAINZONE:Zone Air System Sensible Heating Energy [J](Hourly),MAINZONE:Zone Air System Sensible Cooling Energy [J](Hourly),MAINZONE:Zone Air CO2 Concentration [ppm](Hourly),LAB_HX:Heat Exchanger Sensible Heating Energy [J](Hourly),SUPPLY_FAN:Fan Electricity Energy [J](Hourly),EXHAUST_FAN:Fan Electricity Energy [J](Hourly),ERV_SA_OUTLET:System Node Temperature [C](Hourly),Electricity:Facility [J](Hourly) 
 11/25  12:00:00,1.5375,1.8875,22.99420876617559,0.0032458831932339277,0.0,566451.9413422805,808.5913616571365,3256428.9037532397,18744.036887998802,18744.036887998802,19.861376366793227,8346288.073775997 
 11/25  13:00:00,2.125,2.0,23.083553022049237,0.003252840283614793,0.0,553549.8136017558,855.0132391003626,3180320.5867413175,18744.036887998802,18744.036887998802,20.023412194464633,8346288.073775997 
 11/25  14:00:00,2.4375,2.0,20.55030214525212,0.0032497600528654464,43080.22727365053,287607.04895871435,776.3769049856388,2789439.419921035,18744.036887998802,18744.036887998802,18.148721449362647,256368.07377599765 
 11/25  15:00:00,2.3374999999999995,2.0,22.037233934246363,0.003251950523839982,0.0,555659.973343086,767.8626442203754,2952483.3906031093,18744.036887998802,18744.036887998802,18.963169118913704,6816288.073775997 
 11/25  16:00:00,2.5500000000000003,1.5624999999999998,23.116183751826657,0.003202745015888002,0.0,548875.1267407825,828.938011885421,3115216.603020639,18744.036887998802,18744.036887998802,20.08061391555202,8346288.073775997 
 11/25  17:00:00,2.0125,0.925,23.19386852202899,0.003160065785733572,0.0,557925.8038915466,864.6043931008085,3217164.9673311724,18744.036887998802,18744.036887998802,20.109846860719326,8346288.073775997 
 11/25  18:00:00,0.8500000000000001,0.26249999999999996,23.228081053352422,0.0031500539176337414,0.0,589834.1660275457,879.4863809881676,3399708.2799919313,18744.036887998802,18744.036887998802,19.9692324194557,8346288.073775997 
 11/25  19:00:00,0.15,0.0,20.55339988681729,0.003155073728683629,154792.11737930524,325590.3264987705,777.6232953030529,3135684.450630489,18744.036887998802,18744.036887998802,17.79238242072054,37488.073775997604 
 11/25  20:00:00,-0.3125,0.0,20.000002565702932,0.0031607391852634488,300284.79369675467,0.0,595.0858144238045,3086868.706624565,18744.036887998802,18744.036887998802,17.05698967461561,37488.073775997604 
 11/25  21:00:00,-0.7499999999999999,0.0,20.00000000018903,0.0031661520815381297,365256.3662670709,0.0,485.6876398906081,3153322.1691100355,18744.036887998802,18744.036887998802,16.991388046767618,37488.073775997604 
 11/25  22:00:00,-0.9625,0.0,20.00000000000001,0.0031686286702286366,405514.55129363947,0.0,438.22117783649463,3185655.95160502,18744.036887998802,18744.036887998802,16.95954303032762,37488.073775997604 
 11/25  23:00:00,-1.0625,0.0,20.0,0.003169730577472137,438830.6255709885,0.0,417.0522593136899,3200775.010226672,18744.036887998802,18744.036887998802,16.944562020158344,37488.073775997604 
 11/25  24:00:00,-1.1624999999999999,0.0,20.0,0.003170788388584615,469036.8117327343,0.0,407.61684414184515,3215945.838843148,18744.036887998802,18744.036887998802,16.929572895356905,37488.073775997604 
 11/26  01:00:00,-1.1375,0.0,20.0,0.003169641736902955,494446.92082850216,0.0,403.40525598757273,3212401.6648252504,18744.036887998802,18744.036887998802,16.933326294195552,37488.073775997604 
 11/26  02:00:00,-1.1,0.0,20.0,0.00316813984190276,517372.5008809151,0.0,401.52316248062823,3206847.871656643,18744.036887998802,18744.036887998802,16.938950608561953,37488.073775997604 
 11/26  03:00:00,-1.0375,0.0,20.0,0.0031662659993704043,537401.2104337383,0.0,400.6815923312907,3197588.3558777627,18744.036887998802,18744.036887998802,16.94832164891413,37488.073775997604 
 11/26  04:00:00,-1.0,0.1875,20.0,0.003165732268182392,556233.3464825678,0.0,400.3050844954947,3192037.218376902,18744.036887998802,18744.036887998802,16.95394097721143,37488.073775997604 
 11/26  05:00:00,-1.0625,0.5499999999999999,20.0,0.0031734302057986725,576574.9537835218,0.0,400.13657990028037,3201443.9664595043,18744.036887998802,18744.036887998802,16.944560444764118,37488.073775997604 
 11/26  06:00:00,-1.1,0.8875,19.999999999999996,0.0031870136705071128,595567.846068204,0.0,400.0611478917398,3207224.251041933,18744.036887998802,18744.036887998802,16.93892860794741,37488.073775997604 
 11/26  07:00:00,-1.0375,1.4375000000000002,20.0,0.003225734134767067,614409.6919603037,0.0,400.02737195690656,3197910.2008170257,18744.036887998802,18744.036887998802,16.948295626313335,37488.073775997604 
 11/26  08:00:00,-0.875,2.075,20.0,0.003291887995485302,634457.1292857026,0.0,400.0122460300468,3173477.346893939,18744.036887998802,18744.036887998802,16.97266215193375,37488.073775997604 
 11/26  09:00:00,-0.7375,2.7375,20.0,0.003387982154498309,654977.8638117076,0.0,400.00547358219484,3152802.764036068,18744.036887998802,18744.036887998802,16.993279003244805,37488.073775997604 
 11/26  10:00:00,-0.575,3.1875,21.76670835526375,0.0034660828325755203,0.0,626239.5783738369,506.87984659618996,3357328.0926401434,18744.036887998802,18744.036887998802,18.300869124959597,6816288.073775997 
 11/26  11:00:00,-0.4375,3.55,22.81244508919847,0.0035384368175924424,0.0,621693.2280407012,695.5938831766356,3523930.9214256695,18744.036887998802,18744.036887998802,19.3730162432091,8346288.073775997 
 11/26  12:00:00,-0.275,3.8875,22.93215572429982,0.0036119747745720432,0.0,614584.5972599164,806.0729463910425,3523156.8312663385,18744.036887998802,18744.036887998802,19.533652313960907,8346288.073775997 
 11/26  13:00:00,-0.2,4.1875,23.011764019200285,0.0036827480631461303,0.0,613769.6694869,851.0699795350042,3524738.349679568,18744.036887998802,18744.036887998802,19.619103565586496,8346288.073775997 
 11/26  14:00:00,-0.2,4.55,20.480147935371235,0.0037765150755899434,132440.49813788064,309890.3745198425,771.6604655499077,3178410.4814714273,18744.036887998802,18744.036887998802,17.683142015679564,256368.07377599765 
 11/26  15:00:00,-0.2,4.8875,21.958279631983455,0.003870323074572609,0.0,620367.347063162,762.7251538783449,3328955.434512849,18744.036887998802,18744.036887998802,18.52656072095295,6816288.073775997 
 11/26  16:00:00,-0.2,5.0,23.017315725485425,0.0039018295041518673,0.0,620317.7770161999,822.2361252005273,3518385.7269904627,18744.036887998802,18744.036887998802,19.586688095674837,8346288.073775997 
 11/26  17:00:00,-0.2625,5.0,23.098818221381404,0.003901375444405652,0.0,617586.6915496513,856.118541626117,3546791.4175468604,18744.036887998802,18744.036887998802,19.68449453818979,8346288.073775997 
 11/26  18:00:00,-0.3,5.0,23.154459454689057,0.0039004724681762056,0.0,619763.6385099599,869.7593271103893,3561328.2169292374,18744.036887998802,18744.036887998802,19.729133317413925,8346288.073775997 
 11/26  19:00:00,-0.36250000000000004,5.437499999999999,20.49498886459777,0.004039652068452937,236704.7518910732,310310.49580770807,770.1578249789676,3205983.7047709688,18744.036887998802,18744.036887998802,17.68056609902542,37488.073775997604 
 11/26  20:00:00,-0.4625,6.075,20.00001058036178,0.004261891992064434,388568.7339435116,0.0,591.0851538637922,3107967.3808689862,18744.036887998802,18744.036887998802,17.034614254599788,37488.073775997604 
 11/26  21:00:00,-0.5625,6.7375,20.000000000812847,0.004519683584981877,487944.94693126366,0.0,481.754095107035,3122657.3850357234,18744.036887998802,18744.036887998802,17.01956758333179,37488.073775997604 
 11/26  22:00:00,-0.9125000000000001,6.812499999999999,20.00000000000005,0.004554166056773791,538289.2787833954,0.0,435.46399133713476,3175843.5817274037,18744.036887998802,18744.036887998802,16.967100950368504,37488.073775997604 
 11/26  23:00:00,-1.35,6.45,20.0,0.004414484680571061,569927.6204506644,0.0,415.4116027921539,3242598.7899034107,18744.036887998802,18744.036887998802,16.90149199033335,37488.073775997604 
 11/26  24:00:00,-1.8125,6.1125,20.0,0.004291824298874241,598802.1962599133,0.0,406.7242883796076,3313130.0326233027,18744.036887998802,18744.036887998802,16.83212086481464,37488.073775997604 
 11/27  01:00:00,-2.125,6.124999999999999,20.0,0.0043013019012039,633367.8828067025,0.0,402.9415475346982,3360254.9349819236,18744.036887998802,18744.036887998802,16.785244768116403,37488.073775997604 
 11/27  02:00:00,-2.2625,6.2625,20.0,0.0043554885621436695,666057.5348969791,0.0,401.2871143429193,3380651.874024375,18744.036887998802,18744.036887998802,16.764617602270437,37488.073775997604 
 11/27  03:00:00,-2.425,6.425,20.0,0.004421377885858229,698371.9720778128,0.0,400.56319337711517,3404760.5858003017,18744.036887998802,18744.036887998802,16.74024054825276,37488.073775997604 
 11/27  04:00:00,-2.625,6.624999999999999,20.0,0.004504672454941551,738187.3879374661,0.0,400.2463629566818,3434563.024129515,18744.036887998802,18744.036887998802,16.710238800989625,37488.073775997604 
 11/27  05:00:00,-2.7625,6.7625,20.0,0.004563156382072303,786953.8384040694,0.0,400.1077887756471,3455044.221814587,18744.036887998802,18744.036887998802,16.689609809588248,37488.073775997604 
 11/27  06:00:00,-2.925,6.925,20.0,0.004634210824172259,816665.768432956,0.0,400.04716622163403,3479163.463775001,18744.036887998802,18744.036887998802,16.6652306444659,37488.073775997604 
 11/27  07:00:00,-3.125,6.812499999999999,20.0,0.0046126974143715915,808680.7252860828,0.0,400.0206552541035,3509266.546310735,18744.036887998802,18744.036887998802,16.63522718921202,37488.073775997604 
 11/27  08:00:00,-3.325,6.45,19.999999999999996,0.004502454032379463,817798.4910148922,0.0,400.00910567327105,3539732.696741384,18744.036887998802,18744.036887998802,16.605222890142482,37488.073775997604 
 11/27  09:00:00,-3.525,6.1125,20.0,0.004407362866453561,826407.825514829,0.0,400.0040475431828,3570138.996245548,18744.036887998802,18744.036887998802,16.575216638194334,37488.073775997604 
 11/27  10:00:00,-3.5375,6.0,21.64568008493558,0.004359570365628079,0.0,702410.7837914203,509.42578701136506,3783017.891363928,18744.036887998802,18744.036887998802,17.75631875013434,6816288.073775997 
 11/27  11:00:00,-3.4375000000000004,6.0,22.677940023044236,0.004329626821698285,0.0,699127.0878297995,695.7581650467116,3952533.642131046,18744.036887998802,18744.036887998802,18.80712431517658,8346288.073775997 
 11/27  12:00:00,-3.3374999999999995,6.0,22.799792655625872,0.004299780701638185,0.0,693338.3893751042,803.3370714622115,3961980.1034566406,18744.036887998802,18744.036887998802,18.961716630615943,8346288.073775997 
 11/27  13:00:00,-3.3,5.875000000000001,22.88401568464956,0.004245504001312267,0.0,693775.9091078247,846.2929966835112,3969439.237657949,18744.036887998802,18744.036887998802,19.044162016079554,8346288.073775997 
 11/27  14:00:00,-3.3,5.7375,20.392981540334304,0.004200184801892249,190408.24945910534,279037.4968157844,767.6182186062871,3628686.2709498266,18744.036887998802,18744.036887998802,17.138413026266107,256368.07377599765 
 11/27  15:00:00,-3.3,5.575,21.87485788303669,0.004147306192017675,0.0,701817.6978516283,759.2239629424648,3779645.178815001,18744.036887998802,18744.036887998802,17.98728451082139,6816288.073775997 
 11/27  16:00:00,-3.3,5.375000000000001,22.912205914297722,0.004083301187492061,0.0,699707.9813065834,819.9465793417521,3966472.828504968,18744.036887998802,18744.036887998802,19.03685324844286,8346288.073775997 
 11/27  17:00:00,-3.3,5.2375,22.994264979047703,0.004041848150207304,0.0,696046.2895660002,855.5488306244313,3984301.5330709964,18744.036887998802,18744.036887998802,19.14005727363846,8346288.073775997 
 11/27  18:00:00,-3.3,5.075,23.05127536681267,0.003993719282590722,0.0,697229.2316596239,870.4897347695476,3992903.7710465947,18744.036887998802,18744.036887998802,19.191251387946117,8346288.073775997 
 11/27  19:00:00,-3.55,5.0,20.435111969140742,0.003976891352945884,278580.3313855198,299455.8162124095,771.8813775923549,3671167.5123209334,18744.036887998802,18744.036887998802,17.1390994564872,37488.073775997604 
 11/27  20:00:00,-3.8875,5.0,20.00000285236034,0.003984308991707636,445182.91809253185,0.0,593.98608760595,3621052.812304387,18744.036887998802,18744.036887998802,16.520952461949033,37488.073775997604 
 11/27  21:00:00,-4.25,5.0,20.000000000232507,0.003992203582075788,530246.4833499754,0.0,484.5986989740246,3675862.033772865,18744.036887998802,18744.036887998802,16.466571213326255,37488.073775997604 
 11/27  22:00:00,-4.525,4.5625,20.000000000000014,0.00386953615337969,564143.9547521111,0.0,437.5466240578261,3717428.9167017015,18744.036887998802,18744.036887998802,16.42532868637214,37488.073775997604 
 11/27  23:00:00,-4.725,3.925,20.000000000000004,0.0037056336337615015,585852.3691837017,0.0,416.71620593663823,3747590.0394938234,18744.036887998802,18744.036887998802,16.395328632672086,37488.073775997604 
 11/27  24:00:00,-4.925,3.2625,20.0,0.0035621743650859515,605874.3931294711,0.0,407.47226378211997,3777794.5570677007,18744.036887998802,18744.036887998802,16.365323793623897,37488.073775997604 
 11/28  01:00:00,-5.3125,3.0,20.0,0.0035164350491759524,636362.3489838161,0.0,403.3509897436506,3836392.340266486,18744.036887998802,18744.036887998802,16.307190757451878,37488.073775997604 
 11/28  02:00:00,-5.75,3.0,20.0,0.003523679020549285,670422.9521403888,0.0,401.5054159632252,3902569.865855475,18744.036887998802,18744.036887998802,16.24155508455499,37488.073775997604 
 11/28  03:00:00,-6.2125,3.0,20.0,0.0035312979345489106,703930.2252402927,0.0,400.67724339915515,3972494.3064648937,18744.036887998802,18744.036887998802,16.172168002262552,37488.073775997604 
 11/28  04:00:00,-6.15,3.1875,20.0,0.0035686617270019585,730974.1559918866,0.0,400.3050043340274,3963001.2962942217,18744.036887998802,18744.036887998802,16.181529825696234,37488.073775997604 
 11/28  05:00:00,-5.75,3.55,20.0,0.003641791354458165,752716.3870793125,0.0,400.1373224001121,3902360.124414321,18744.036887998802,18744.036887998802,16.241518981051044,37488.073775997604 
 11/28  06:00:00,-5.35,3.8875,20.0,0.0037165188221974,773370.7933414978,0.0,400.06177511383703,3841746.7022517137,18744.036887998802,18744.036887998802,16.301511237112482,37488.073775997604 
 11/28  07:00:00,-4.7625,3.5625,20.0,0.003634915492073387,772355.5980428066,0.0,400.02778735643477,3753301.454080483,18744.036887998802,18744.036887998802,16.38962802563552,37488.073775997604 
 11/28  08:00:00,-4.125,2.925,20.0,0.0034980710992566265,761998.8343209787,0.0,400.0125235341153,3657419.119393405,18744.036887998802,18744.036887998802,16.485244249327287,37488.073775997604 
 11/28  09:00:00,-3.4625000000000004,2.2625,20.0,0.0033838443116852414,742174.797460597,0.0,400.00565379960074,3557824.005305719,18744.036887998802,18744.036887998802,16.58461041821916,37488.073775997604 
 11/28  10:00:00,-2.6375,1.8125000000000002,20.0,0.0033157990764213197,718152.8595702979,0.0,400.00255444891843,3433356.707412434,18744.036887998802,18744.036887998802,16.708353932490628,37488.073775997604 
 11/28  11:00:00,-1.6749999999999998,1.45,20.0,0.0032674448184954706,706436.1155348767,0.0,400.0011537566737,3287728.945577614,18744.036887998802,18744.036887998802,16.852726865360857,37488.073775997604 
 11/28  12:00:00,-0.7375,1.1125,20.0,0.003229217570314613,717511.5168187558,0.0,400.00052115579496,3145851.225160856,18744.036887998802,18744.036887998802,16.993351302238473,37488.073775997604 
 11/28  13:00:00,0.16249999999999998,1.125,20.0,0.0032180457856395175,721900.8495695408,0.0,400.00023541808986,3010163.1780364867,18744.036887998802,18744.036887998802,17.128347315857546,37488.073775997604 
 11/28  14:00:00,0.4375,1.2625,20.0,0.003223465695924889,735451.6988738383,0.0,400.00010628563814,2968931.933010689,18744.036887998802,18744.036887998802,17.169593352599982,37488.073775997604 
 11/28  15:00:00,0.4625,1.425,20.0,0.0032355264823853685,754280.8075645755,0.0,400.00004798941194,2965386.7727855896,18744.036887998802,18744.036887998802,17.173338443444464,37488.073775997604 
 11/28  16:00:00,0.24999999999999997,1.6250000000000002,20.0,0.00325589435056312,780484.4593270915,0.0,400.0000216706843,2997646.3513444643,18744.036887998802,18744.036887998802,17.1414579284324,37488.073775997604 
 11/28  17:00:00,-0.9625,1.7625,20.0,0.0032847675957320913,820290.507919728,0.0,400.00000979307265,3180621.5530677214,18744.036887998802,18744.036887998802,16.95958076132294,37488.073775997604 
 11/28  18:00:00,-1.725,1.925,20.0,0.0033122349011975413,847980.1658568478,0.0,400.0000044314882,3295715.8495320347,18744.036887998802,18744.036887998802,16.84520006974734,37488.073775997604 
 11/28  19:00:00,-1.9875000000000003,2.1875,20.0,0.0033472227865342765,865543.870312985,0.0,400.000002005513,3335823.3230746835,18744.036887998802,18744.036887998802,16.805815108977622,37488.073775997604 
 11/28  20:00:00,-2.225,2.5500000000000003,20.0,0.0034011640564463527,884997.79134203,0.0,400.00000090715497,3372385.4216854605,18744.036887998802,18744.036887998802,16.770178206477738,37488.073775997604 
 11/28  21:00:00,-2.4875000000000003,2.8875,20.0,0.0034587264205743337,906130.2010832333,0.0,400.0000004100277,3412817.7411784055,18744.036887998802,18744.036887998802,16.730789987144004,37488.073775997604 
 11/28  22:00:00,-2.2875,3.0,20.0,0.0034726576662437326,914018.4174077974,0.0,400.00000018519745,3383500.1187791303,18744.036887998802,18744.036887998802,16.760773791059,37488.073775997604 
 11/28  23:00:00,-1.725,3.0,20.0,0.0034608534337340164,912407.1952584876,0.0,400.0000000835637,3299396.274343232,18744.036887998802,18744.036887998802,16.845131203534095,37488.073775997604 
 11/28  24:00:00,-1.1875,3.0,20.0,0.0034493490379632146,910675.6998066348,0.0,400.0000000376625,3219121.329994684,18744.036887998802,18744.036887998802,16.925738400926875,37488.073775997604 
 11/29  01:00:00,0.43750000000000006,3.0,20.0,0.003422444266434828,908566.5179566828,0.0,400.00000001695264,2974981.083809554,18744.036887998802,18744.036887998802,17.169461692442173,37488.073775997604 
 11/29  02:00:00,1.3,3.0,20.0,0.003406306349420819,908484.3992002412,0.0,400.00000000761656,2845316.3350071204,18744.036887998802,18744.036887998802,17.298813328512914,37488.073775997604 
 11/29  03:00:00,1.3624999999999998,3.0,20.0,0.00340135707359869,917755.0387501181,0.0,400.000000003419,2836148.7124910466,18744.036887998802,18744.036887998802,17.308172334716367,37488.073775997604 
 11/29  04:00:00,1.4625,3.0,20.0,0.003395897534790234,926378.6497790114,0.0,400.000000001534,2821331.421511979,18744.036887998802,18744.036887998802,17.32315779786682,37488.073775997604 
 11/29  05:00:00,1.25,3.0,20.0,0.0033947982080322447,941334.7545746919,0.0,400.00000000068775,2853599.8992039813,18744.036887998802,18744.036887998802,17.29127218778767,37488.073775997604 
 11/29  06:00:00,0.9125000000000001,3.0,20.0,0.0033954442152123263,959041.1696609415,0.0,400.0000000003084,2904694.8850954017,18744.036887998802,18744.036887998802,17.24063929126273,37488.073775997604 
 11/29  07:00:00,0.7375,2.5625,20.0,0.003322184432719977,967592.8283785314,0.0,400.00000000013847,2931299.3463359466,18744.036887998802,18744.036887998802,17.21438129148118,37488.073775997604 
 11/29  08:00:00,0.7625,1.925,20.0,0.003232537069626623,971184.2353984977,0.0,400.00000000006224,2927633.732765502,18744.036887998802,18744.036887998802,17.218122667109586,37488.073775997604 
 11/29  09:00:00,0.7375,1.2625,20.0,0.0031668825036411477,977112.0655759459,0.0,400.00000000002774,2931555.601483749,18744.036887998802,18744.036887998802,17.214364536135594,37488.073775997604 
 11/29  10:00:00,0.7,1.625,20.0,0.0031997419703964245,969595.9382232992,0.0,400.0000000000124,2937290.970123337,18744.036887998802,18744.036887998802,17.208732674776858,37488.073775997604 
 11/29  11:00:00,0.6375,2.625,20.0,0.003329870783880744,982892.2340676347,0.0,400.0000000000056,2946698.9554482247,18744.036887998802,18744.036887998802,17.1993546646043,37488.073775997604 
 11/29  12:00:00,0.7250000000000001,3.625,20.0,0.00351844080350388,1003742.416724403,0.0,400.0000000000027,2933515.4088974027,18744.036887998802,18744.036887998802,17.212477036935805,37488.073775997604 
 11/29  13:00:00,0.675,4.125,20.0,0.0036375105908882824,1022713.8650640831,0.0,400.0000000000015,2940606.9079464283,18744.036887998802,18744.036887998802,17.204979005004663,37488.073775997604 
 11/29  14:00:00,0.225,4.2625,20.0,0.0036841163537705093,1046375.7024433373,0.0,400.00000000000074,3007687.4895614977,18744.036887998802,18744.036887998802,17.13748796782925,37488.073775997604 
 11/29  15:00:00,-0.375,4.425,20.0,0.003741290663627117,1075326.8982506446,0.0,400.0000000000004,3097292.2101793694,18744.036887998802,18744.036887998802,17.047500585007988,37488.073775997604 
 11/29  16:00:00,-0.9125000000000001,4.625,20.0,0.003809769736854029,1105154.8148265865,0.0,400.0000000000001,3177602.4772559046,18744.036887998802,18744.036887998802,16.96688852974062,37488.073775997604 
 11/29  17:00:00,-1.4749999999999999,4.7625,20.0,0.0038630321241713136,1134650.9719945714,0.0,400.0,3261634.7888164106,18744.036887998802,18744.036887998802,16.882526797146276,37488.073775997604 
 11/29  18:00:00,-2.075,4.925,20.0,0.003926115266711396,1163610.4811294826,0.0,400.00000000000017,3351248.9134423286,18744.036887998802,18744.036887998802,16.792540507104032,37488.073775997604 
 11/29  19:00:00,-2.425,4.8125,20.0,0.00390278452741376,1178070.3734704545,0.0,400.0000000000002,3403526.401047762,18744.036887998802,18744.036887998802,16.74005106770454,37488.073775997604 
 11/29  20:00:00,-2.625,4.45,20.0,0.003806845843338278,1181579.309053748,0.0,400.00000000000017,3433396.0654307096,18744.036887998802,18744.036887998802,16.71005786238497,37488.073775997604 
 11/29  21:00:00,-2.825,4.1125,20.0,0.0037246656038650177,1186255.3946346203,0.0,400.00000000000017,3463269.2133606207,18744.036887998802,18744.036887998802,16.68006252327273,37488.073775997604 
 11/29  22:00:00,-2.9625,4.0,20.0,0.003702830482392743,1195853.6836499,0.0,400.0000000000001,3483863.4361719126,18744.036887998802,18744.036887998802,16.659439895211733,37488.073775997604 
 11/29  23:00:00,-3.0624999999999996,4.0,20.0,0.003709119842941688,1207812.4369033393,0.0,400.00000000000017,3498889.0198171283,18744.036887998802,18744.036887998802,16.644440711884886,37488.073775997604 
 11/29  24:00:00,-3.1625000000000005,4.0,20.0,0.0037154034825941243,1219928.6751193793,0.0,400.0000000000002,3513914.7340956833,18744.036887998802,18744.036887998802,16.62944077029552,37488.073775997604 
 11/30  01:00:00,-3.3875,4.0,20.000000000000004,0.003722310381664903,1234760.8784546037,0.0,400.0000000000002,3547751.5066672354,18744.036887998802,18744.036887998802,16.59569095397857,37488.073775997604 
 11/30  02:00:00,-3.6875,4.0,20.0,0.003729628489352293,1251515.7208284996,0.0,400.0000000000001,3592874.3311838377,18744.036887998802,18744.036887998802,16.550691107335304,37488.073775997604 
 11/30  03:00:00,-3.9874999999999994,4.0,20.0,0.0037369456564165654,1268098.739545141,0.0,400.00000000000017,3637996.7510635555,18744.036887998802,18744.036887998802,16.505690908698355,37488.073775997604 
 11/30  04:00:00,-4.225,4.0,20.0,0.003743422221740349,1284284.8641683352,0.0,400.0000000000001,3673601.11646798,18744.036887998802,18744.036887998802,16.470065683797348,37488.073775997604 
 11/30  05:00:00,-4.487499999999999,4.0,19.999999999999996,0.00375023692960999,1301932.9431570033,0.0,400.00000000000017,3713014.5768923564,18744.036887998802,18744.036887998802,16.430690452163965,37488.073775997604 
 11/30  06:00:00,-4.7875,4.0,19.999999999999996,0.0037575606812235065,1320377.237624379,0.0,400.00000000000017,3758139.1948136105,18744.036887998802,18744.036887998802,16.38568980507342,37488.073775997604 
 11/30  07:00:00,-5.0875,3.8125,20.0,0.0037180565240375494,1334552.7672331585,0.0,400.00000000000017,3803486.811549024,18744.036887998802,18744.036887998802,16.340687683744843,37488.073775997604 
 11/30  08:00:00,-5.3875,3.45,20.0,0.003640959798743514,1340229.7991202576,0.0,400.00000000000017,3848960.707191231,18744.036887998802,18744.036887998802,16.295683557881002,37488.073775997604 
 11/30  09:00:00,-5.687500000000001,3.1125,20.0,0.0035764949151450487,1334467.2039166233,0.0,400.0000000000001,3894424.7737622904,18744.036887998802,18744.036887998802,16.250678838358876,37488.073775997604 
 11/30  10:00:00,-4.9875,3.0,21.298661940907508,0.003546834207626637,0.0,723191.8397167486,509.83275559249415,3957247.2052493226,18744.036887998802,18744.036887998802,17.301815741472396,6816288.073775997 
 11/30  11:00:00,-3.6875,3.0,22.26528810731596,0.003531229631927923,0.0,696104.4993591127,699.0079977382902,3924721.618371243,18744.036887998802,18744.036887998802,18.417515299827137,8346288.073775997 
 11/30  12:00:00,-2.3875,3.0,22.403556109303917,0.0035156951190295042,0.0,658435.0442354305,811.5495034247976,3754994.403660061,18744.036887998802,18744.036887998802,18.763630027678644,8346288.073775997 
 11/30  13:00:00,0.03750000000000003,3.1875,22.531076018834213,0.003519498708292268,0.0,596843.7512896465,858.8776928798541,3407779.45470306,18744.036887998802,18744.036887998802,19.2315446147982,8346288.073775997 
 11/30  14:00:00,1.2,3.55,20.27001665139303,0.003579590052802239,346426.71976496035,159724.40177167743,767.7388791401993,2918958.69112846,18744.036887998802,18744.036887998802,17.652825516915872,256368.07377599765 
 11/30  15:00:00,1.1375,3.8875,21.64190852461241,0.0036584720211743204,0.0,576160.3428412839,724.1849973052665,3072369.2312960387,18744.036887998802,18744.036887998802,18.4540362544754,6816288.073775997 
 11/30  16:00:00,1.1,3.8125,22.577692248034232,0.003640848207299941,0.0,571651.4338518576,807.1720620136509,3250742.585519399,18744.036887998802,18744.036887998802,19.414946373623895,8346288.073775997 
 11/30  17:00:00,0.16250000000000006,3.45,22.64325516891732,0.0035719121800396577,0.0,592222.0819202011,857.0711010086496,3409313.261348741,18744.036887998802,18744.036887998802,19.36724223684167,8346288.073775997 
 11/30  18:00:00,-0.775,3.1125,22.678253589555915,0.003515338681306644,0.0,618759.473915413,878.2991287045801,3556396.1109193885,18744.036887998802,18744.036887998802,19.255946955062033,8346288.073775997 
 11/30  19:00:00,-1.5625,2.5,20.2783040259085,0.0034180079278250085,414347.9794488855,180314.43784768763,766.7172789044556,3339296.192737476,18744.036887998802,18744.036887998802,17.251294257276733,37488.073775997604 
 11/30  20:00:00,-1.9625,2.1375,20.000000019862505,0.0033673401039628938,765204.3266559828,0.0,576.840519815997,3332095.7557157744,18744.036887998802,18744.036887998802,16.809558443688903,37488.073775997604 
 11/30  21:00:00,-2.0,2.0375,20.00000000000088,0.003353496839675149,863790.6167615424,0.0,479.9282466644523,3338021.813504145,18744.036887998802,18744.036887998802,16.803931591859136,37488.073775997604 
 11/30  22:00:00,-2.0,2.0,20.0,0.003347072902992861,921547.7809174183,0.0,436.41127194360826,3338229.983975452,18744.036887998802,18744.036887998802,16.80392139511634,37488.073775997604 
 11/30  23:00:00,-1.9375,2.0,20.0,0.003343896298369128,965370.4194234458,0.0,416.5956759764568,3329161.8931061174,18744.036887998802,18744.036887998802,16.813281693220674,37488.073775997604 
 11/30  24:00:00,-1.9,2.0,20.0,0.0033404575263031445,1000095.2698681969,0.0,407.56831558387285,3323935.9281893247,18744.036887998802,18744.036887998802,16.818890033795643,37488.073775997604 
 12/01  01:00:00,-1.9,2.0,20.0,0.0033367577977223978,1028017.0884027176,0.0,403.45222663479933,3324610.497207289,18744.036887998802,18744.036887998802,16.818871805641052,37488.073775997604 
 12/01  02:00:00,-1.9,2.0,20.0,0.003332832195872252,1053176.363685916,0.0,401.5746845231296,3325312.951042234,18744.036887998802,18744.036887998802,16.81885287925337,37488.073775997604 
 12/01  03:00:00,-1.9,2.0,20.0,0.0033288835010356027,1076981.1582869678,0.0,400.71822083203307,3326067.9023175556,18744.036887998802,18744.036887998802,16.81883364517876,37488.073775997604 
 12/01  04:00:00,-1.8375,1.8749999999999998,20.0,0.003309358225579,1096071.7714834008,0.0,400.3275658238359,3317375.3708097534,18744.036887998802,18744.036887998802,16.8281891142665,37488.073775997604 
 12/01  05:00:00,-1.7375,1.6125,20.0,0.003276460335492364,1111542.6440767052,0.0,400.1494129840669,3302842.9763599145,18744.036887998802,18744.036887998802,16.843170632643535,37488.073775997604 
