Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Wind Speed [m/s](Hourly),MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air CO2 Concentration [ppm](Hourly),LAB_HX:Heat Exchanger Sensible Heating Energy [J](Hourly),SUPPLY_FAN:Fan Electricity Energy [J](Hourly),EXHAUST_FAN:Fan Electricity Energy [J](Hourly),ERV_SA_OUTLET:System Node Temperature [C](Hourly),Electricity:Facility [J](Hourly) 
 12/07  17:00:00,-5.7875,1.7625,7.666546241717754,919.6876599758417,2038605.4967296114,18751.537502999996,18751.537502999996,5.742478508233229,15546303.075006 
 12/07  18:00:00,-5.35,1.925,7.713487467478039,927.748759246102,1979648.431389401,18751.537502999996,18751.537502999996,5.847658885419497,15546303.075006 
 12/07  19:00:00,-5.075,2.0,5.947837223358125,810.8956886287375,1704308.3821141669,18751.537502999996,18751.537502999996,4.5786177530644805,9037503.075006 
 12/07  20:00:00,-4.9375,2.0,5.571734417252309,603.6167616215694,1598882.392457209,18751.537502999996,18751.537502999996,4.124830421867588,9037503.075006 
 12/07  21:00:00,-4.775,2.0,5.48641274158745,493.3156196947943,1559450.0846034572,18751.537502999996,18751.537502999996,4.065883868056484,9037503.075006 
 12/07  22:00:00,-4.6375,2.0,5.42009639501129,443.07549616378816,1528148.8996717678,18751.537502999996,18751.537502999996,4.027580725402379,9037503.075006 
 12/07  23:00:00,-4.475,2.0,5.362859050082523,419.8721181863438,1494519.435910037,18751.537502999996,18751.537502999996,4.001421039660678,9037503.075006 
 12/07  24:00:00,-4.3374999999999995,2.0,5.312229051884605,409.1682140694421,1465856.2488384205,18751.537502999996,18751.537502999996,3.978069649973478,9037503.075006 
 12/08  01:00:00,-4.174999999999999,1.8749999999999998,5.26729492973648,404.23015499262624,1434181.585756912,18751.537502999996,18751.537502999996,3.962634786081108,9037503.075006 
 12/08  02:00:00,-4.0375,1.7375,5.2267170969014165,401.9524108571049,1407130.114196959,18751.537502999996,18751.537502999996,3.9481858017354594,9037503.075006 
 12/08  03:00:00,-3.875,1.575,5.19037399905097,400.9013481116249,1376795.810488316,18751.537502999996,18751.537502999996,3.9402878057062534,9037503.075006 
 12/08  04:00:00,-3.675,1.3749999999999998,5.159054688865642,400.4162434387867,1341605.3285134567,18751.537502999996,18751.537502999996,3.9425963998307996,9037503.075006 
 12/08  05:00:00,-3.5375,1.2375,5.130675703314466,400.19227005353787,1316416.2067711167,18751.537502999996,18751.537502999996,3.9386174470299053,9037503.075006 
 12/08  06:00:00,-3.375,1.075,5.106406567877504,400.0888239123235,1287928.6753306328,18751.537502999996,18751.537502999996,3.941107857043484,9037503.075006 
 12/08  07:00:00,-3.2375,1.1875,5.085586523397881,400.0410374848226,1263909.902756358,18751.537502999996,18751.537502999996,3.943709487148895,9037503.075006 
 12/08  08:00:00,-3.1375,1.55,5.067215288347881,400.0189534378345,1245884.176713332,18751.537502999996,18751.537502999996,3.9424878111986397,9037503.075006 
 12/08  09:00:00,-3.0375,1.8875,5.052658368731744,400.00874856591486,1228395.0945444563,18751.537502999996,18751.537502999996,3.9442765770421984,9037503.075006 
 12/08  10:00:00,-2.875,2.0,6.881150689355043,520.343075795302,1451440.8743898366,18751.537502999996,18751.537502999996,5.3551264004067995,15546303.075006 
 12/08  11:00:00,-2.675,2.0,7.260095729291663,730.189147663272,1502388.974462289,18751.537502999996,18751.537502999996,5.84006523929809,15546303.075006 
 12/08  12:00:00,-2.475,2.0,7.372995835766504,841.1930194116802,1491171.5432054468,18751.537502999996,18751.537502999996,5.97700791990334,15546303.075006 
 12/08  13:00:00,-2.4,1.8749999999999998,6.021497007031884,782.2275181612811,1305246.8697997483,18751.537502999996,18751.537502999996,5.011179260408543,10339263.075006 
 12/08  14:00:00,-2.4,1.7375,7.285118575000733,779.6587385613893,1441758.011639218,18751.537502999996,18751.537502999996,5.77530512496065,15546303.075006 
 12/08  15:00:00,-2.4625,1.575,7.587486094952625,859.1674256480094,1520580.986291219,18751.537502999996,18751.537502999996,6.154245234826447,15546303.075006 
 12/08  16:00:00,-2.5,1.3749999999999998,7.714391979803836,899.798572450936,1546333.6174437674,18751.537502999996,18751.537502999996,6.2610315673514325,15546303.075006 
 12/08  17:00:00,-2.5,1.2375,7.836789089471333,918.176345902799,1564954.154359882,18751.537502999996,18751.537502999996,6.365256565396915,15546303.075006 
 12/08  18:00:00,-2.5,1.075,7.956877509312452,926.5183058343125,1583349.7878138004,18751.537502999996,18751.537502999996,6.468222884752533,15546303.075006 
 12/08  19:00:00,-2.5625,1.0,6.264441987252985,809.8670684794324,1370802.465578803,18751.537502999996,18751.537502999996,5.216123204683496,9037503.075006 
 12/08  20:00:00,-2.7249999999999996,1.0,5.958135380317585,602.8631140573268,1320717.610293598,18751.537502999996,18751.537502999996,4.773772707713869,9037503.075006 
 12/08  21:00:00,-2.8625,1.0,5.930495898739128,492.827854801544,1335713.4612424774,18751.537502999996,18751.537502999996,4.720663683739437,9037503.075006 
 12/08  22:00:00,-2.9625,1.0,5.915730467109119,442.7810045806893,1348358.208771783,18751.537502999996,18751.537502999996,4.691780998649772,9037503.075006 
 12/08  23:00:00,-3.0624999999999996,1.0,5.901659696754724,419.70562011829,1361460.1095047395,18751.537502999996,18751.537502999996,4.665202179266007,9037503.075006 
 12/08  24:00:00,-3.1625000000000005,1.0,5.884070556112305,409.07831971004475,1374095.5206867796,18751.537502999996,18751.537502999996,4.636118566126118,9037503.075006 
 12/09  01:00:00,-3.2,0.8125,5.863505823743259,404.1830584684253,1376719.0949902055,18751.537502999996,18751.537502999996,4.613433450689769,9037503.075006 
 12/09  02:00:00,-3.2,0.44999999999999996,5.841843842774594,401.9280845607427,1373458.257944243,18751.537502999996,18751.537502999996,4.5951789889244585,9037503.075006 
 12/09  03:00:00,-3.2,0.1125,5.819267981277115,400.8889531161572,1370074.53892413,18751.537502999996,18751.537502999996,4.576236023403741,9037503.075006 
 12/09  04:00:00,-3.2,0.0,5.79661861767789,400.40991349349633,1366609.369961783,18751.537502999996,18751.537502999996,4.556837548236256,9037503.075006 
 12/09  05:00:00,-3.2,0.0,5.774547022831367,400.18903865203924,1363291.6297188469,18751.537502999996,18751.537502999996,4.5380062635955705,9037503.075006 
 12/09  06:00:00,-3.2,0.0,5.753383505664142,400.0871868646985,1360057.3656313969,18751.537502999996,18751.537502999996,4.519745658093348,9037503.075006 
 12/09  07:00:00,-3.2,0.0,5.733932253685017,400.04021582997984,1357077.051597269,18751.537502999996,18751.537502999996,4.5028075929928795,9037503.075006 
 12/09  08:00:00,-3.2625,0.0,5.713807839772107,400.01855291084985,1363597.2470380757,18751.537502999996,18751.537502999996,4.476865865318199,9037503.075006 
 12/09  09:00:00,-3.3,0.0,5.693617836079608,400.0085604594921,1366130.6151497837,18751.537502999996,18751.537502999996,4.4534206041686195,9037503.075006 
 12/09  10:00:00,-3.1125,0.0,7.515766270092947,520.3544033780888,1584462.7286826968,18751.537502999996,18751.537502999996,5.862683396792816,15546303.075006 
 12/09  11:00:00,-2.8125,0.0,7.884626154040173,730.2720960545214,1618860.2491717224,18751.537502999996,18751.537502999996,6.354571718256029,15546303.075006 
 12/09  12:00:00,-2.5125,0.0,7.989516386632451,841.3808675441618,1591025.71528813,18751.537502999996,18751.537502999996,6.498403165290832,15546303.075006 
 12/09  13:00:00,-2.3374999999999995,0.0,6.634228395425976,782.430754194515,1388961.2644764949,18751.537502999996,18751.537502999996,5.542610390168943,10339263.075006 
 12/09  14:00:00,-2.3,0.0,7.891070100692051,779.7780633104023,1518609.441339385,18751.537502999996,18751.537502999996,6.307029808046305,15546303.075006 
 12/09  15:00:00,-2.2375,0.0,8.193394125773567,859.1011824183665,1577733.1716839992,18751.537502999996,18751.537502999996,6.701830689618677,15546303.075006 
 12/09  16:00:00,-2.3249999999999997,0.1875,8.327404339054072,899.4775960914075,1612004.1293427164,18751.537502999996,18751.537502999996,6.806801650321397,15546303.075006 
 12/09  17:00:00,-2.5875000000000004,0.5499999999999999,8.460261080651849,917.5845101267955,1671778.5405732975,18751.537502999996,18751.537502999996,6.879468240211068,15546303.075006 
 12/09  18:00:00,-2.825,0.8875,8.595075154813312,925.6236921933767,1728193.5028547994,18751.537502999996,18751.537502999996,6.958597453396312,15546303.075006 
 12/09  19:00:00,-3.025,0.8125,6.919750441808225,808.8234357055144,1539377.0193980478,18751.537502999996,18751.537502999996,5.701515004663319,9037503.075006 
 12/09  20:00:00,-3.2249999999999996,0.44999999999999996,6.62824410820518,601.993392673188,1497181.8147808996,18751.537502999996,18751.537502999996,5.2656815618088375,9037503.075006 
 12/09  21:00:00,-3.425,0.1125,6.607841913015065,492.2609147989073,1523104.6270050916,18751.537502999996,18751.537502999996,5.211254142050865,9037503.075006 
 12/09  22:00:00,-3.5624999999999996,0.0,6.594131240659438,442.4413557202076,1541794.8541226557,18751.537502999996,18751.537502999996,5.178439056055124,9037503.075006 
 12/09  23:00:00,-3.6625000000000005,0.0,6.578591510006813,419.5066965509177,1554786.7219315313,18751.537502999996,18751.537502999996,5.1510795424079,9037503.075006 
 12/09  24:00:00,-3.7625,0.0,6.557844125964971,408.9638382902121,1567050.3569449724,18751.537502999996,18751.537502999996,5.119642343232303,9037503.075006 
 12/10  01:00:00,-3.8625,0.0,6.5315206981480305,404.1181623329652,1578458.1278160482,18751.537502999996,18751.537502999996,5.0834166709005375,9037503.075006 
 12/10  02:00:00,-3.9,0.0,6.502068879003665,401.8916826793126,1579748.5035909435,18751.537502999996,18751.537502999996,5.0530946725038,9037503.075006 
 12/10  03:00:00,-3.9625,0.0,6.469370861404079,400.8688377852598,1584467.0661317548,18751.537502999996,18751.537502999996,5.016947528910142,9037503.075006 
 12/10  04:00:00,-4.0,0.0,6.433928644457099,400.3990108131585,1584875.097569974,18751.537502999996,18751.537502999996,4.981407194646074,9037503.075006 
 12/10  05:00:00,-4.0625,0.0,6.396555682519859,400.18324442087066,1588792.3153612162,18751.537502999996,18751.537502999996,4.9408936589502295,9037503.075006 
 12/10  06:00:00,-4.1,0.0,6.358204414399061,400.0841557017663,1588667.9587161152,18751.537502999996,18751.537502999996,4.902545627203336,9037503.075006 
 12/10  07:00:00,-4.1,0.43749999999999994,6.319964855462884,400.0386379715662,1582927.5431166228,18751.537502999996,18751.537502999996,4.870172185353267,9037503.075006 
 12/10  08:00:00,-4.1,1.075,6.2810530101280015,400.0177121847785,1577057.373503569,18751.537502999996,18751.537502999996,4.837208699451893,9037503.075006 
 12/10  09:00:00,-4.1,1.7375,6.2417379888974915,400.0081019139268,1571101.0605941988,18751.537502999996,18751.537502999996,4.803762678148985,9037503.075006 
 12/10  10:00:00,-3.9124999999999996,1.8125000000000002,8.045207422863603,520.0817893488912,1786300.5237499108,18751.537502999996,18751.537502999996,6.196048858031768,15546303.075006 
 12/10  11:00:00,-3.675,1.45,8.390138406855177,728.777504136623,1826658.9198220612,18751.537502999996,18751.537502999996,6.659215254049825,15546303.075006 
 12/10  12:00:00,-3.4124999999999996,1.1125,8.472785353994711,838.9519651799146,1801282.4050860512,18751.537502999996,18751.537502999996,6.77916297027713,15546303.075006 
 12/10  13:00:00,-3.1125,1.0,7.095005000041236,779.9157755995386,1576712.4163967036,18751.537502999996,18751.537502999996,5.821053268893083,10339263.075006 
 12/10  14:00:00,-2.875,1.0,8.32995113114118,777.412783806983,1673139.3655443524,18751.537502999996,18751.537502999996,6.597725160314457,15546303.075006 
 12/10  15:00:00,-2.6125,1.0,8.60679573081538,856.7041414121624,1698653.243171131,18751.537502999996,18751.537502999996,7.002004034619833,15546303.075006 
 12/10  16:00:00,-2.5625,1.1875,8.71699202029821,896.9161348211907,1708711.3114930142,18751.537502999996,18751.537502999996,7.107414403953101,15546303.075006 
 12/10  17:00:00,-2.7249999999999996,1.55,8.82615266947699,914.8490620849799,1749795.466719213,18751.537502999996,18751.537502999996,7.174825852610283,15546303.075006 
 12/10  18:00:00,-2.8625,1.8875,8.937655413412486,922.7377862332647,1787676.795454538,18751.537502999996,18751.537502999996,7.249068484614461,15546303.075006 
 12/10  19:00:00,-2.7750000000000004,1.8125000000000002,7.24621481944062,806.0263015879235,1552261.7553385762,18751.537502999996,18751.537502999996,6.017826848086109,9037503.075006 
 12/10  20:00:00,-2.575,1.45,6.945263648374772,599.9120559176831,1448218.552173527,18751.537502999996,18751.537502999996,5.634591196080791,9037503.075006 
 12/10  21:00:00,-2.375,1.1125,6.915714405321342,491.00014754589654,1412257.9600641073,18751.537502999996,18751.537502999996,5.632334742854677,9037503.075006 
 12/10  22:00:00,-2.1125,1.0,6.899848926244245,441.7419287452227,1369517.5523894425,18751.537502999996,18751.537502999996,5.654555971409889,9037503.075006 
 12/10  23:00:00,-1.8125000000000002,1.0,6.883764910799886,419.13547237646515,1321980.8522036618,18751.537502999996,18751.537502999996,5.687518794548355,9037503.075006 
 12/10  24:00:00,-1.5124999999999997,1.0,6.853869908072731,408.772724931244,1272333.999178321,18751.537502999996,18751.537502999996,5.708452925578384,9037503.075006 
 12/11  01:00:00,-1.3375,1.125,6.815418716035961,404.0216261457226,1240221.708266565,18751.537502999996,18751.537502999996,5.703049494669967,9037503.075006 
 12/11  02:00:00,-1.1750000000000003,1.2625,6.777973630250047,401.8429082992242,1209701.4093291801,18751.537502999996,18751.537502999996,5.694553467259232,9037503.075006 
 12/11  03:00:00,-1.0375,1.425,6.74656734839275,400.8441644334798,1183904.75649822,18751.537502999996,18751.537502999996,5.687464077054978,9037503.075006 
 12/11  04:00:00,-0.9374999999999999,1.6250000000000002,6.721498498960251,400.3864701719332,1164693.7187198505,18751.537502999996,18751.537502999996,5.679677895600182,9037503.075006 
 12/11  05:00:00,-0.7749999999999999,1.7625,6.704613811200955,400.1768274290724,1137165.1346950568,18751.537502999996,18751.537502999996,5.687686463216995,9037503.075006 
 12/11  06:00:00,-0.6375,1.925,6.693760533017938,400.08086316147205,1114541.097629651,18751.537502999996,18751.537502999996,5.698215604000416,9037503.075006 
 12/11  07:00:00,-0.6624999999999999,1.8125000000000002,6.686018455199235,400.03696102382753,1117120.9656026035,18751.537502999996,18751.537502999996,5.687703043540933,9037503.075006 
 12/11  08:00:00,-0.7625,1.45,6.680937452176464,400.0168983653153,1131503.0760156885,18751.537502999996,18751.537502999996,5.668429490686875,9037503.075006 
 12/11  09:00:00,-0.8625,1.1125,6.678628883648347,400.00772866242437,1146265.852469744,18751.537502999996,18751.537502999996,5.651025309589106,9037503.075006 
 12/11  10:00:00,-0.7749999999999999,1.1875,8.5127926887216,520.0968330012777,1382324.0780414557,18751.537502999996,18751.537502999996,7.058057190275621,15546303.075006 
 12/11  11:00:00,-0.6375,1.55,8.895777438090386,728.5473689679768,1443223.9337369674,18751.537502999996,18751.537502999996,7.535625128386425,15546303.075006 
 12/11  12:00:00,-0.475,1.8875,9.015506026925078,837.7044920127053,1438842.1441351087,18751.537502999996,18751.537502999996,7.673246865247744,15546303.075006 
 12/11  13:00:00,-0.525,1.8749999999999998,7.6773500617016905,777.8969462819043,1273177.2504751785,18751.537502999996,18751.537502999996,6.697493426252431,10339263.075006 
 12/11  14:00:00,-0.6624999999999999,1.7375,8.939845304773897,775.1142615928262,1431555.8264631005,18751.537502999996,18751.537502999996,7.445992732954851,15546303.075006 
 12/11  15:00:00,-0.825,1.575,9.220638004049267,853.9279168354814,1522512.1610410123,18751.537502999996,18751.537502999996,7.792368674538783,15546303.075006 
 12/11  16:00:00,-1.025,1.3749999999999998,9.322729373904574,893.7517777948793,1569307.630544452,18751.537502999996,18751.537502999996,7.854688456919682,15546303.075006 
 12/11  17:00:00,-1.1624999999999999,1.2375,9.421848551472463,911.5209747495174,1605016.790067526,18751.537502999996,18751.537502999996,7.917476271463256,15546303.075006 
 12/11  18:00:00,-1.3249999999999997,1.075,9.521627321984514,919.4513919138172,1644877.1635177487,18751.537502999996,18751.537502999996,7.978621471334337,15546303.075006 
 12/11  19:00:00,-1.4,1.4375000000000002,7.822199406286777,802.8320903273748,1432147.5401273575,18751.537502999996,18751.537502999996,6.714233769504096,9037503.075006 
 12/11  20:00:00,-1.3375,2.075,7.510001488429676,597.124607839444,1347546.0015156749,18751.537502999996,18751.537502999996,6.3036405482890565,9037503.075006 
 12/11  21:00:00,-1.3,2.7375,7.458623801126478,488.92080320165803,1333097.3863633582,18751.537502999996,18751.537502999996,6.260362848808977,9037503.075006 
 12/11  22:00:00,-1.3624999999999998,3.0,7.408437270372536,440.3404087876636,1334928.0513229892,18751.537502999996,18751.537502999996,6.20803865782055,9037503.075006 
 12/11  23:00:00,-1.4625,3.0,7.35547761435377,418.2854588772146,1342325.2141035618,18751.537502999996,18751.537502999996,6.149613225128638,9037503.075006 
 12/11  24:00:00,-1.5625,3.0,7.2948834633117965,408.2901145660033,1348525.2894124119,18751.537502999996,18751.537502999996,6.084376177170344,9037503.075006 
 12/12  01:00:00,-1.725,2.8125,7.236352087444482,403.7595900306404,1363950.7892160923,18751.537502999996,18751.537502999996,6.008594014198519,9037503.075006 
 12/12  02:00:00,-1.925,2.45,7.18122422603599,401.7065111935921,1385920.9020015032,18751.537502999996,18751.537502999996,5.932245562642342,9037503.075006 
 12/12  03:00:00,-2.125,2.1125,7.123405819622094,400.7754009144821,1407432.73288348,18751.537502999996,18751.537502999996,5.853346193084377,9037503.075006 
